monthly_income,age,gender,house_rent,existing_emi,cibil_score,loan_amount,tenure_months,foir,defaulted
78463.25,35,Male,18073.91,4399.56,821,2326701.03,84,0.7942,0
29994.11,22,Female,8122.98,8173.23,724,396877.74,36,0.9765,1
43812.89,44,Female,7332.51,4590.18,747,709480.58,36,0.8023,0
64539.07,34,Male,16114.17,4766.73,850,729334.35,84,0.517,0
30206.96,27,Female,6373.17,5902.47,599,1470238.9,24,2.6749,1
51672.85,56,Male,12878.94,7420.73,748,1085759.97,60,0.8497,0
25159.41,44,Female,4345.53,8103.85,799,291689.62,12,1.5195,1
36290.68,47,Male,10120.12,11178.33,733,1610035.49,12,4.5079,1
57520.17,57,Other,17341.32,9730.84,724,337786.87,36,0.6629,0
25000.0,58,Male,4124.48,3143.56,623,1555395.84,48,1.8987,1
61098.18,50,Male,10701.66,6960.99,815,1316820.11,48,0.8461,0
48541.83,47,Male,12877.59,4545.81,789,1284804.79,84,0.8121,0
64617.79,59,Male,17698.57,12315.62,803,261990.99,24,0.6535,0
54828.04,35,Male,15133.91,15447.39,718,1634129.07,12,3.1919,1
96961.59,46,Male,26245.04,10546.01,699,1135168.62,84,0.5799,0
52188.23,21,Male,10343.81,3472.24,719,1086654.69,84,0.6213,0
39549.06,24,Female,7858.93,6581.73,830,1531483.35,48,1.366,1
52111.91,49,Male,8530.95,1259.13,703,1554995.34,24,1.5786,1
64321.49,21,Female,8954.09,15787.56,816,136079.91,24,0.4833,0
50233.13,42,Female,13720.9,9113.57,710,400542.16,36,0.7156,0
50025.88,31,Male,6168.05,8691.06,664,667643.73,12,1.4766,1
34509.99,30,Male,11541.8,3628.93,584,1727145.6,24,2.7722,1
35191.14,37,Male,10792.12,11142.77,757,1484178.7,24,2.589,1
25000.0,56,Female,7859.41,791.76,769,1918309.92,24,3.9224,1
117569.9,46,Female,38406.23,35792.79,645,1877458.73,12,2.0425,1
26319.58,41,Male,5320.54,3470.15,815,2147638.89,36,3.0054,1
34667.14,33,Female,10804.89,10685.04,630,1004355.67,60,1.2498,1
34227.9,29,Male,4775.32,8730.39,766,928153.28,48,1.0954,1
76685.06,31,Female,8083.41,2795.92,769,2094436.97,84,0.6095,0
42299.27,31,Female,12530.01,12310.68,789,670243.68,84,0.8586,0
91479.58,26,Other,10858.55,21841.84,591,1206813.7,12,1.5234,1
35005.3,21,Female,12151.43,395.76,789,566381.56,12,1.7884,1
56358.99,26,Female,15143.61,2637.37,710,2293217.78,84,1.0122,1
32283.98,33,Female,9309.49,7182.21,697,1078727.23,12,3.464,1
143282.65,42,Male,23133.12,33228.71,773,609968.56,60,0.4859,0
27070.53,51,Male,7267.53,7074.29,782,1760832.14,48,2.2109,1
57234.4,42,Female,6341.86,14427.98,590,687147.23,48,0.6732,1
67298.18,57,Female,20825.85,15534.57,636,2364408.65,24,2.1778,1
60288.67,47,Male,8585.47,16168.43,797,982280.84,84,0.6896,0
44683.35,34,Female,12258.41,8993.86,750,1695137.71,84,1.1252,1
45939.92,25,Male,7172.15,4193.26,731,928587.83,84,0.5935,0
50106.49,56,Female,5868.14,16000.6,655,2037389.4,24,2.3316,1
45546.95,52,Female,10037.34,290.36,748,2252614.58,84,1.0736,1
79375.07,54,Male,11296.78,10183.55,799,1991004.06,36,1.0918,0
148043.51,27,Female,41801.71,37766.58,850,2136397.64,12,1.8129,1
37095.62,30,Male,5912.72,5545.97,696,344513.99,36,0.6129,0
25000.0,37,Female,4640.45,217.3,777,2317755.22,12,8.3882,1
46904.03,50,Female,11344.2,1083.17,840,1598321.75,48,1.1457,0
178056.23,41,Other,30490.72,40422.87,625,2186122.08,84,0.6085,0
32799.31,33,Female,6379.37,11076.41,836,1742648.23,36,2.2716,1
111252.58,21,Male,33810.26,21488.69,733,584434.4,48,0.6328,0
113419.7,21,Female,16423.45,20116.71,724,1562932.24,24,0.9644,0
37168.09,53,Male,4480.63,4141.04,684,318270.98,84,0.3786,0
65152.86,58,Male,11863.65,5853.45,696,1769735.27,48,0.974,1
110657.85,45,Female,22805.94,812.75,671,1081602.74,60,0.426,0
40555.88,46,Male,9557.59,3874.47,658,464159.62,36,0.7059,1
44276.52,33,Male,8550.06,6959.77,749,2450151.56,84,1.2978,1
36649.66,48,Female,10902.47,2539.18,792,2262602.62,84,1.4238,1
29514.05,53,Male,3241.52,902.3,651,2244504.91,12,6.8617,1
35431.67,57,Male,7367.73,8900.6,674,1993168.74,48,1.9131,1
26583.07,61,Female,5198.69,8323.61,736,1760754.7,84,1.6428,1
49863.36,50,Female,13058.95,16348.71,647,1672190.75,84,1.164,1
33356.68,28,Female,11393.61,7215.04,735,354625.21,36,0.9059,1
55099.34,21,Female,12540.27,1017.75,702,2261358.96,12,3.8734,1
25000.0,32,Male,8667.98,6482.55,613,2214708.15,84,2.1229,1
57840.25,25,Male,10154.57,2228.78,750,1894846.3,84,0.775,0
74366.77,44,Male,8010.57,17432.45,683,2325555.9,36,1.3659,1
25000.0,26,Female,3535.39,6819.45,786,1427400.28,36,2.2834,1
59102.49,45,Female,11748.46,15015.14,707,1174341.6,60,0.8848,0
90566.03,21,Male,16218.88,30172.92,673,2423073.77,48,1.2037,1
26773.81,45,Male,3327.01,6917.05,717,1213914.85,60,1.3684,1
113129.24,21,Male,23549.55,27447.8,800,1639178.66,24,1.1261,1
60446.23,52,Female,11154.08,5537.49,839,995349.15,84,0.5581,0
34457.92,23,Female,4502.09,11152.96,758,1627182.94,36,2.0003,1
47672.76,39,Female,8296.46,2995.77,681,1828237.59,48,1.228,1
64806.65,49,Other,20842.4,20525.16,722,1599173.26,24,1.7884,1
50919.57,22,Female,8937.01,5572.23,713,1334951.06,84,0.7338,0
64175.58,29,Male,17872.18,2923.66,710,820265.91,24,0.9198,0
30935.61,37,Male,7827.07,8950.88,703,1645229.62,60,1.6987,1
53352.73,56,Female,11033.09,46.6,657,2280229.35,24,2.1996,1
25000.0,37,Male,3993.91,7280.77,783,116590.22,12,0.8632,1
46369.03,32,Male,8914.62,4257.1,775,421429.67,12,1.0873,1
31196.03,40,Male,7737.45,9659.93,721,387455.58,12,1.6554,1
33936.11,23,Female,6369.41,8213.14,801,2315692.73,84,1.5981,1
90948.31,24,Female,13980.95,21205.89,758,1690594.45,24,1.2533,1
84597.08,37,Female,10922.81,10816.74,647,2384291.46,84,0.7396,0
66474.19,57,Female,21267.87,1382.07,696,1498751.86,84,0.7268,0
28391.46,35,Male,5964.43,8248.45,816,1208158.95,36,1.8938,1
41847.85,53,Male,10725.69,2503.18,696,2001622.99,48,1.5523,1
89908.6,36,Female,20013.89,11714.24,674,486261.44,12,0.8309,0
52620.36,31,Male,16740.73,11056.81,766,1015211.48,12,2.2334,1
156320.67,40,Male,37006.37,26385.18,701,1219058.18,12,1.0948,1
59674.43,58,Female,13140.03,4149.24,756,816300.15,60,0.5871,0
53961.42,44,Female,17869.34,2655.75,717,991085.47,60,0.7797,0
42000.71,36,Male,11756.94,1811.75,668,287452.45,12,0.9279,1
52405.69,50,Male,6702.03,15829.28,674,575160.61,12,1.3999,1
45422.6,54,Male,6560.21,501.73,610,905192.13,84,0.4967,0
69846.44,21,Female,20729.08,23884.34,648,2010137.04,60,1.2645,1
79090.75,44,Female,24436.1,5495.62,760,537993.65,48,0.5543,0
33090.62,44,Female,7819.24,1277.72,798,931936.9,36,1.1969,1
25194.56,29,Male,6011.77,5087.79,680,255808.69,48,0.703,1
25000.0,42,Male,6449.58,699.88,630,1437050.43,84,1.2702,1
63195.96,32,Female,13257.18,13325.41,793,1567002.13,36,1.2324,1
28234.97,37,Male,7624.85,8406.1,795,2177239.51,24,4.1618,1
25000.0,45,Male,3178.01,419.11,766,2065878.4,24,3.9953,1
59533.19,48,Male,20260.32,16666.56,625,784907.09,48,0.961,1
170501.57,35,Other,49025.8,23540.66,753,428688.85,60,0.4803,0
48872.23,50,Female,12598.94,2728.13,755,474599.64,12,1.1719,1
74551.5,47,Male,13350.72,4594.89,778,2425513.46,24,1.7571,1
51068.07,42,Female,7161.73,16421.84,729,1715741.95,84,1.0371,1
46655.92,30,Female,9440.16,1806.14,671,202169.89,60,0.3353,0
77616.73,51,Male,20599.03,23546.9,693,428270.21,60,0.6887,0
42398.27,47,Male,10956.87,8076.26,796,1265920.16,36,1.4264,1
56033.0,32,Male,10963.43,765.95,744,598789.13,24,0.7074,0
57575.3,51,Male,14585.07,9359.82,634,2028781.56,48,1.3266,1
35099.94,52,Male,10650.62,10042.35,830,1475721.08,84,1.3094,1
80500.7,52,Male,8579.06,20460.94,795,1570317.3,60,0.7849,0
44914.69,61,Female,9551.34,7683.73,828,1210781.32,48,1.0805,0
33594.83,55,Male,9730.37,10112.63,793,714550.66,48,1.1404,1
64103.54,41,Male,15162.8,2700.53,659,1514568.67,84,0.6832,0
31281.0,30,Male,8222.8,9962.35,741,1820728.11,24,3.2942,1
49716.42,36,Female,11393.47,14728.71,759,990275.39,84,0.8665,0
48797.8,27,Male,16980.1,12096.82,632,1311864.71,48,1.2907,1
84368.36,24,Male,9588.92,24151.35,643,2115241.53,48,1.0479,1
62152.67,47,Male,13845.2,11829.86,768,456836.23,12,1.0627,1
48411.2,45,Other,5947.52,11439.9,773,1408538.61,84,0.8573,1
73782.96,51,Female,10325.66,14476.91,850,936190.39,48,0.6641,0
98233.62,31,Male,19230.17,12220.26,703,1786707.42,12,1.9277,1
64789.91,40,Male,8998.35,12899.75,610,145144.58,24,0.4424,0
49275.21,56,Male,16798.99,4440.33,710,1709135.92,48,1.3275,1
25440.1,37,Male,8565.62,3920.26,774,346954.56,60,0.7873,0
28780.21,31,Male,5296.35,2828.27,696,255442.61,84,0.4343,0
42082.52,50,Male,10938.8,1810.0,726,1839095.92,48,1.4325,1
36143.19,55,Male,8437.21,4071.59,678,1636821.17,12,4.3486,1
44645.75,61,Female,13567.7,13313.16,797,2247846.23,60,1.6968,1
50429.17,58,Male,12953.31,6726.15,768,1347171.89,24,1.6353,1
63885.42,42,Female,6392.57,16725.28,666,1372058.62,84,0.7296,0
47322.95,47,Female,13761.21,2901.81,686,1796842.81,36,1.5952,1
62520.57,57,Male,17925.4,9287.22,675,876154.18,36,0.8941,1
50626.84,55,Female,11514.1,2035.18,599,188589.89,12,0.5969,0
25000.0,24,Male,8143.24,1212.93,670,652109.98,24,1.59,1
30648.29,36,Female,10025.41,6623.18,604,671232.19,24,1.564,1
45613.37,36,Female,10535.68,9698.25,780,905581.24,48,0.9567,0
26773.09,41,Male,6746.74,1999.42,785,2364310.56,36,3.2178,1
66168.8,46,Female,23101.55,10987.21,700,2031622.72,48,1.3087,1
105384.98,56,Male,18411.29,31842.83,733,2346294.99,24,1.5145,1
90163.59,39,Female,16333.52,5497.32,789,2496663.02,12,2.6894,1
44058.72,37,Female,6419.07,296.24,770,1141069.61,12,2.4414,1
103296.94,46,Female,33464.77,23572.19,850,644975.96,60,0.6879,0
52803.55,42,Female,15108.26,988.71,736,1444009.99,12,2.7218,1
41417.43,48,Male,5235.61,14205.31,814,2214722.59,36,2.22,1
36072.95,21,Female,12461.11,7696.78,726,1217756.47,60,1.2928,1
42140.53,56,Male,11914.83,6937.96,712,1312958.33,36,1.4674,1
40372.8,57,Male,12621.77,6076.0,764,422653.85,48,0.7337,0
53380.89,22,Male,5980.67,10706.86,755,1109093.18,48,0.8496,0
53118.84,37,Male,12017.62,1684.85,680,1028787.54,12,1.9697,1
49095.52,60,Female,13484.06,15980.92,666,944052.41,60,1.0182,1
60990.24,58,Female,14377.63,13355.32,724,2229516.81,36,1.6515,1
88904.95,41,Male,23707.56,5724.81,597,242323.44,36,0.4203,0
78808.57,29,Male,23994.73,15517.67,700,2433153.24,24,1.9404,1
25000.0,33,Male,4839.61,1165.99,656,119792.38,12,0.6637,0
25000.0,31,Male,7804.18,153.59,682,2369425.63,84,1.9411,1
78210.56,36,Female,11006.5,17259.58,669,1415314.01,48,0.8291,0
25000.0,36,Female,4193.04,5674.23,769,1785868.59,84,1.6178,1
43810.0,22,Male,4855.74,8950.11,749,549118.84,24,0.8993,0
27308.23,28,Male,5218.79,1753.71,723,1670107.69,48,1.836,1
25000.0,33,Male,4874.43,5280.01,695,2216698.4,48,2.6978,1
64262.49,37,Male,19363.42,1271.04,787,434752.34,36,0.5426,0
71652.09,59,Female,18864.75,15278.62,778,404995.87,48,0.6226,0
36744.54,44,Female,7686.25,7124.98,712,829546.98,60,0.8939,1
25000.0,23,Male,6575.71,5733.48,808,488142.14,48,0.997,0
37304.82,50,Male,4222.75,11691.94,707,365550.04,60,0.6397,0
59629.28,33,Male,8650.29,17747.18,733,1727965.69,48,1.1917,1
25000.0,39,Female,6418.42,8580.72,682,613183.87,24,1.7431,1
53727.48,27,Female,13987.5,18357.84,694,1700835.76,36,1.6384,1
48646.98,29,Male,14279.53,13149.86,679,2168630.15,24,2.6416,1
65489.54,39,Female,13147.02,21922.42,764,1664859.5,36,1.3678,1
52041.16,60,Male,14604.75,15797.06,744,386480.97,24,0.9303,1
30135.69,42,Male,8166.62,7674.17,651,1476586.18,12,4.8562,1
89168.73,38,Male,30393.02,2352.67,756,1044708.84,48,0.67,0
45285.18,43,Female,6964.07,777.43,836,924090.25,48,0.6984,0
48356.1,22,Male,11504.88,14176.07,677,864475.52,12,2.1111,1
30741.41,31,Female,7698.91,5268.45,673,2330637.34,12,7.1224,1
39275.61,51,Female,13733.19,11197.96,720,1882017.9,60,1.6766,1
31495.46,53,Female,4733.64,3449.43,809,421237.09,24,0.8832,0
44959.93,34,Female,10376.95,6257.41,691,1242413.15,48,1.0842,1
115364.76,36,Male,21520.87,28271.91,839,863735.38,60,0.5944,0
25000.0,31,Female,5786.83,8009.11,651,2447051.95,84,2.2278,1
25000.0,53,Female,3950.8,767.91,732,2447269.54,48,2.7188,1
102291.84,27,Other,11446.77,30842.76,609,866882.74,12,1.1624,1
44149.56,51,Female,10734.58,12253.91,659,945071.48,60,0.9861,1
35082.71,34,Male,6453.94,3874.49,706,1538594.1,84,1.0453,1
82450.41,48,Female,11995.33,10250.71,737,1250336.83,60,0.5995,0
36213.68,36,Female,6554.09,588.89,800,611442.09,60,0.5644,0
122149.97,39,Male,13719.89,672.95,674,1684989.2,24,0.7608,0
68800.27,37,Female,23227.7,11486.35,747,901908.75,84,0.729,0
38408.89,46,Male,9421.2,1284.35,632,1668919.6,60,1.2235,1
144156.4,26,Female,43779.17,9788.31,785,1020835.65,48,0.5546,0
36211.88,29,Female,7451.66,10732.06,805,1780503.75,24,2.7938,1
71043.5,37,Female,23148.01,14198.75,787,1702718.73,48,1.1451,1
56933.9,51,Female,12572.69,12626.31,787,1321150.61,84,0.8399,0
93983.14,32,Female,22883.61,6166.96,714,1791375.98,60,0.7235,0
107018.35,43,Male,23859.58,31038.71,737,1206317.62,60,0.7581,0
49811.55,25,Male,14112.59,15132.39,713,378731.92,84,0.7173,0
33633.94,56,Female,8128.11,6160.55,717,537055.01,48,0.8375,1
61696.72,56,Female,10358.86,19705.64,671,690383.52,36,0.8536,1
34931.43,23,Male,4764.12,10328.88,738,251749.43,60,0.5888,0
134147.29,44,Male,33742.21,34336.8,747,1807314.93,60,0.8004,0
52484.21,37,Male,11666.98,13484.59,784,981736.54,24,1.351,1
40836.81,59,Male,5063.52,1506.38,745,324455.91,48,0.3662,0
53762.97,46,Female,10693.69,5096.33,777,2067899.49,60,1.13,1
25000.0,24,Female,5717.35,584.91,671,1740770.28,48,2.0517,1
30157.62,32,Male,9250.05,91.63,812,1185338.17,24,2.1417,1
89340.21,21,Male,10633.74,4950.19,704,693820.8,48,0.3752,0
35296.99,41,Male,6604.91,10877.49,586,464190.15,48,0.8352,1
29043.34,39,Female,8877.5,2438.36,694,1200098.06,24,2.3155,1
64108.12,41,Other,16803.12,21768.16,757,2224589.78,60,1.3561,1
88685.54,38,Male,15297.33,18539.88,725,552148.78,48,0.5425,0
70226.19,23,Female,21863.79,5831.62,593,1464782.15,36,1.0772,1
80662.08,52,Male,18013.73,14034.86,733,2408046.39,60,1.0464,1
33577.2,30,Female,7541.03,2574.81,728,1629079.78,24,2.5626,1
25000.0,60,Female,8603.67,8609.77,656,1155915.35,12,4.775,1
103846.26,35,Female,34973.25,30794.86,756,1819295.14,84,0.9333,0
41716.84,25,Female,7910.9,383.11,711,2078987.01,36,1.8304,1
43242.69,24,Female,5844.02,14344.53,593,1517239.11,60,1.2297,1
95234.45,48,Male,17277.12,24034.58,765,2192397.66,84,0.828,0
64738.74,24,Female,6967.24,1866.64,731,1335020.22,24,1.0976,1
61570.85,35,Male,6476.76,14452.11,818,2092069.61,36,1.4523,1
144712.05,37,Female,28780.41,32766.33,663,2384846.18,60,0.7836,0
35533.84,23,Female,11912.9,2721.04,704,1302984.32,84,1.0397,1
77957.58,30,Male,24777.98,20694.33,789,1552004.12,12,2.3428,1
50438.32,43,Male,11492.91,1536.99,660,1562722.1,60,0.932,1
56066.63,38,Other,13529.25,9604.54,786,1975443.67,12,3.5266,1
105264.78,21,Other,10682.63,365.6,788,2075118.02,12,1.8473,1
63191.05,55,Female,9723.54,21425.44,740,165350.36,48,0.5606,0
64160.82,51,Female,6813.46,16877.33,709,1860062.95,24,1.7204,1
83805.48,21,Male,24189.18,4659.44,677,1981156.59,48,0.9552,1
40844.34,23,Other,5571.64,4884.41,673,1781030.65,12,4.1099,1
32221.69,23,Male,10222.71,1810.76,740,1812869.58,24,2.9957,1
29073.88,57,Male,7583.37,7800.99,532,199366.86,24,0.8487,1
25000.0,39,Male,3933.87,515.34,683,1160892.79,24,2.3422,1
137050.34,49,Female,19108.94,40312.31,674,2063631.16,36,0.9265,0
28237.21,45,Male,7254.31,9311.75,655,2341617.14,60,2.3897,1
43886.99,53,Male,14272.45,10393.31,732,650723.01,12,1.8725,1
42684.59,56,Male,11934.19,3181.62,624,1490067.86,24,1.9812,1
57165.36,49,Female,10697.73,7204.64,798,2030392.57,84,0.9213,0
73708.15,46,Female,18194.55,12311.76,779,1905778.34,36,1.2604,1
75375.44,24,Female,13393.49,15950.85,808,1585336.28,36,1.0779,0
36624.08,34,Female,12810.64,8571.21,685,144858.85,84,0.6515,0
45091.05,47,Male,12950.59,8746.54,733,1837326.02,12,4.0825,1
56460.13,53,Female,14318.03,6942.33,773,1955782.01,48,1.2718,1
43289.03,42,Female,8909.52,13498.43,711,1834838.82,36,1.9053,1
109499.23,23,Female,27871.72,3119.33,683,1937941.99,12,1.8472,1
62660.56,43,Male,11617.52,10225.55,727,1134195.74,36,0.9412,0
70787.58,41,Male,7589.58,19215.13,706,2485005.15,12,3.4813,1
68284.67,61,Female,13573.09,1454.83,650,1949888.6,24,1.551,1
88144.86,43,Female,29318.76,21760.09,565,1488832.01,48,1.016,1
53664.7,24,Female,13769.04,15396.35,659,2342059.05,84,1.2907,1
25631.67,41,Male,3101.15,5928.37,566,2279676.01,36,3.2641,1
59864.8,57,Female,19231.47,271.06,663,2054960.96,84,0.9135,1
35394.85,51,Male,5918.68,2231.57,812,1452867.81,36,1.5741,1
37635.07,41,Male,6057.08,4506.41,599,1365042.45,36,1.4681,1
65721.54,46,Female,11453.47,5375.46,749,888899.04,60,0.5501,0
91047.95,61,Male,22243.06,30676.63,799,702107.15,60,0.7489,0
49544.96,55,Female,11701.13,11299.12,617,1329662.84,84,0.9238,0
57206.14,58,Male,12748.58,5946.0,836,1486676.23,24,1.538,1
114818.45,44,Female,32078.46,37361.25,715,686863.44,36,0.8006,0
55291.62,31,Male,9904.63,14332.03,808,2314242.98,48,1.5201,1
180023.3,61,Male,53199.79,17932.58,737,1437457.59,60,0.5687,0
65039.81,49,Male,9354.7,8624.83,690,1363612.78,12,2.1294,1
25000.0,23,Female,7391.38,1745.0,531,1145532.13,12,4.4152,1
71444.11,21,Female,19000.74,24282.13,647,239371.11,12,0.9019,1
59312.73,39,Male,16062.01,10738.79,764,2217763.2,24,2.1946,1
93421.46,42,Male,20589.0,29298.82,819,860786.14,36,0.8357,0
68637.25,34,Male,18309.01,8323.98,628,1641904.8,36,1.1712,1
45741.99,34,Female,5486.72,13781.81,716,1557840.54,84,1.0044,1
26578.31,36,Female,8316.03,501.28,691,1502768.38,60,1.5611,1
44156.19,53,Male,5028.81,15177.88,747,1361709.28,12,3.1832,1
32039.98,33,Female,4395.42,10227.55,725,535455.6,24,1.2353,1
36670.88,58,Female,8954.93,4661.64,695,773453.78,84,0.7325,0
65794.35,32,Female,18741.71,17840.32,761,1358051.37,48,1.0895,1
112978.44,58,Male,13451.54,29746.12,675,1994421.88,36,0.9603,1
59714.84,59,Male,19717.31,18836.4,720,1136773.53,36,1.2689,1
26958.62,53,Other,9257.64,2899.11,770,589414.13,24,1.47,1
61224.42,53,Female,15397.18,9975.42,672,311066.62,84,0.5014,0
89171.41,49,Male,19645.43,26996.63,696,1691226.41,84,0.8478,0
36138.3,25,Male,10312.02,9847.79,683,1116015.93,60,1.2293,1
45843.62,26,Female,8347.64,6313.28,749,400890.14,24,0.7274,0
49382.14,51,Male,11027.83,14617.3,742,1718720.51,84,1.1153,1
33108.68,36,Female,10894.01,544.11,686,598188.95,60,0.7383,1
67787.98,51,Female,22974.29,18554.67,742,1321638.52,84,0.9465,1
46144.17,45,Female,15309.13,3339.36,537,834851.14,36,0.9965,1
60461.75,53,Female,10013.19,6054.78,774,2336056.15,60,1.1058,1
31453.13,33,Male,4973.28,5429.6,778,647891.36,84,0.6834,0
39390.14,30,Female,6870.28,6200.29,687,1107804.45,60,0.9433,1
70346.67,44,Female,14795.86,12817.13,674,2402784.63,60,1.1352,1
40683.73,30,Female,7263.75,7757.23,716,864940.43,84,0.7332,0
116248.09,61,Male,22500.19,13488.81,660,1647023.59,60,0.6176,0
40142.14,51,Male,10242.64,2461.9,670,860144.9,12,2.2103,1
54849.17,33,Male,15940.89,14752.7,740,365619.95,12,1.1487,1
78142.97,23,Male,22183.97,10939.36,772,1606113.36,84,0.7758,0
25000.0,54,Female,7590.15,4426.11,740,2298475.68,12,8.6064,1
25000.0,48,Female,2701.15,5641.1,850,1186155.2,12,4.5271,1
25000.0,39,Male,2798.34,7959.33,801,1602823.7,24,3.4185,1
92160.97,43,Female,27403.67,22823.07,767,1561356.19,48,0.9829,0
37200.26,52,Female,8677.69,591.88,765,1096215.29,84,0.7537,0
176151.49,33,Male,43075.23,51699.78,725,1575751.93,60,0.7325,0
36970.52,53,Female,4183.09,12801.94,752,722363.4,24,1.3701,1
53759.5,54,Female,8807.34,8890.2,732,1007290.97,84,0.65,0
105985.22,53,Male,27512.55,35966.79,788,1161565.26,12,1.5676,1
133658.92,25,Female,42075.22,25604.38,701,2173620.84,60,0.8599,0
137413.76,23,Male,45242.91,22105.15,698,935998.95,48,0.6662,0
89696.15,27,Male,20191.04,10404.01,796,1624328.92,84,0.6512,0
81799.9,44,Male,19334.92,18825.77,690,612169.21,60,0.6292,0
65924.37,42,Male,20322.01,5302.77,658,706167.35,36,0.7394,0
72343.47,43,Female,16957.76,2656.96,671,1656229.3,36,1.0207,1
37212.77,50,Female,8529.71,354.75,768,1929543.83,84,1.1266,1
32561.98,38,Female,10624.03,3332.17,850,1209081.22,24,2.1592,1
48938.16,52,Female,14558.28,6778.9,662,904239.27,48,0.9136,1
45022.05,27,Other,14734.28,8699.47,761,2284651.73,24,2.8856,1
39080.78,53,Male,6040.39,4004.31,729,425938.76,60,0.494,0
69438.29,25,Female,16046.76,23915.99,793,1829714.17,48,1.2565,1
79035.52,48,Female,24549.86,8070.38,761,1756409.8,84,0.7932,0
51236.29,28,Female,6547.33,7907.88,797,1756588.39,24,1.88,1
102617.63,35,Female,30648.35,3709.28,738,2345009.07,60,0.8317,0
27699.11,24,Female,4036.96,2526.69,665,1847656.72,12,6.1324,1
44496.7,54,Male,13439.32,752.72,675,823756.45,60,0.7215,1
34255.03,25,Male,8666.53,6708.1,733,948182.14,24,1.7389,1
25000.0,53,Male,3707.72,6571.82,750,1038666.34,84,1.1226,1
47035.58,25,Female,10269.68,3221.86,695,173940.82,84,0.3502,0
46125.73,58,Female,12475.92,5939.56,850,2292424.76,48,1.6838,1
104477.28,54,Male,27003.53,607.61,781,276526.25,48,0.3327,0
67198.48,46,Male,13897.44,19745.11,584,1779506.28,12,2.8411,1
29375.22,21,Male,9542.29,8019.06,712,1852386.41,24,3.5369,1
123877.23,24,Male,28468.95,2742.51,653,2124916.12,84,0.5457,0
90266.06,59,Male,20442.27,11527.31,843,1428069.41,84,0.6251,0
65581.5,46,Male,7578.77,21927.19,575,1840634.62,12,2.9305,1
43772.36,53,Female,14468.08,6005.98,747,826535.02,36,1.0859,1
30341.76,53,Male,4377.68,5588.13,728,1889401.63,84,1.3947,1
40696.47,28,Female,9445.09,5060.0,772,924197.77,60,0.8502,0
84488.8,40,Female,25422.0,17628.25,740,2266812.35,36,1.3879,1
125780.44,36,Male,19353.0,43061.55,850,492116.34,36,0.6243,0
106045.31,41,Female,24585.9,37023.16,779,857817.55,12,1.2959,1
38390.88,46,Female,6149.11,10409.7,600,1297046.68,12,3.4173,1
28006.48,43,Female,8119.74,3963.17,811,1962041.34,60,1.9546,1
52598.51,38,Female,12680.73,9102.24,733,1897117.85,12,3.6019,1
25000.0,51,Female,7849.85,3121.4,811,605720.5,12,2.5802,1
57617.63,32,Female,18647.34,19875.27,699,446165.67,12,1.353,1
45533.28,21,Female,11938.07,11279.33,650,829527.05,84,0.8218,0
38831.29,29,Female,10925.1,6101.41,638,1261009.96,12,3.3086,1
25000.0,23,Other,5932.63,106.01,788,1393612.11,12,5.1683,1
63373.44,46,Female,12427.99,11544.69,771,1129930.22,36,0.962,0
37558.3,29,Female,9841.38,12934.13,681,1691416.28,36,2.0808,1
27310.91,36,Male,8932.64,4999.84,546,1126141.46,60,1.4067,1
25000.0,44,Male,5104.25,1596.23,791,2371189.62,48,2.7194,1
